files;actual_class;predicted;cutoff;predicted_class
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1014.jpg;0;0,562216938;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1026.jpg;0;0,898824990;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1042.jpg;0;0,533507407;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1112.jpg;0;0,764424801;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1122.jpg;0;0,764304698;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1130.jpg;0;0,526517510;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat115.jpg;0;0,548733234;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1166.jpg;0;0,758328974;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1185.jpg;0;0,563265741;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1200.jpg;0;0,512520492;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1213.jpg;0;0,552614272;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1338.jpg;0;0,851305425;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1348.jpg;0;0,858137667;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1416.jpg;0;0,911811948;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1421.jpg;0;0,906627953;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1422.jpg;0;0,691561162;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1453.jpg;0;0,705059052;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat148.jpg;0;0,569754541;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1480.jpg;0;0,543973684;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat15.jpg;0;0,544749796;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat154.jpg;0;0,677234769;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1543.jpg;0;0,550731122;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1562.jpg;0;0,854808509;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1661.jpg;0;0,879194438;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1687.jpg;0;0,764578223;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1694.jpg;0;0,760278702;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1763.jpg;0;0,868540764;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1781.jpg;0;0,881208062;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1828.jpg;0;0,582532406;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1879.jpg;0;0,503820658;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1959.jpg;0;0,694338679;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1968.jpg;0;0,621169031;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat203.jpg;0;0,796608388;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2043.jpg;0;0,651355803;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2076.jpg;0;0,944982767;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat208.jpg;0;0,530579031;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2159.jpg;0;0,738997400;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2163.jpg;0;0,514420331;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2182.jpg;0;0,962371469;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2183.jpg;0;0,868372262;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2232.jpg;0;0,722223997;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2253.jpg;0;0,726413548;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2285.jpg;0;0,553996980;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2289.jpg;0;0,534937918;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2307.jpg;0;0,755209804;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2322.jpg;0;0,700169325;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat236.jpg;0;0,539581180;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2362.jpg;0;0,506801009;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2371.jpg;0;0,763572454;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2402.jpg;0;0,523721993;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2407.jpg;0;0,933695734;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2442.jpg;0;0,528755069;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2455.jpg;0;0,704326808;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat255.jpg;0;0,564896882;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2557.jpg;0;0,854320765;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2649.jpg;0;0,517547071;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2655.jpg;0;0,979023695;0,5;1
