files;actual_class;predicted_class
D:/GitHub/Datasets/Cifar10/train/airplane/0001.png; 1; 6
D:/GitHub/Datasets/Cifar10/train/airplane/0003.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0004.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0006.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0008.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0010.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0011.png; 1; 6
D:/GitHub/Datasets/Cifar10/train/airplane/0012.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0013.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0014.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0017.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0022.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0023.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0029.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0030.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0031.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0032.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0034.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0035.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0036.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0037.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0040.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0043.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0044.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0048.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0050.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0051.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0053.png; 1;10
