files;actual_class;predicted_class
D:/GitHub/Datasets/Cifar10/train/airplane/0011.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0013.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0017.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0023.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0029.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0030.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0031.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0035.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0044.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0059.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0061.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0074.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0075.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0077.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0085.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0086.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0088.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0091.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0093.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0097.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0100.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0102.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0104.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0107.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0108.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0111.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0112.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0119.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0122.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0125.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0126.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0130.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0136.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0137.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0139.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0146.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0148.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0152.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0154.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0158.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0160.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0161.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0163.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0165.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0169.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0171.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0173.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0180.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0181.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0188.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0194.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0202.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0203.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0218.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0220.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0239.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0244.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0252.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0254.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0256.png; 1; 9
