V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;filepath;actual_class;model
4,034296e-02;1,138942e-02;2,922144e-01;3,471567e-01;6,801793e-04;2,438728e-01;1,853716e-03;4,309141e-04;5,823847e-02;3,820465e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0001.png; 1;DenseNet121
5,976415e-02;6,925068e-04;7,623720e-01;6,980500e-02;3,364344e-03;6,579109e-02;1,447233e-03;3,967905e-04;3,635249e-02;1,441697e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0002.png; 1;DenseNet121
2,916276e-03;7,225211e-06;3,882698e-03;3,782710e-01;4,901411e-01;1,028274e-01;1,515007e-03;2,038945e-02;1,137871e-05;3,836027e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0003.png; 1;DenseNet121
1,489745e-02;8,969214e-05;3,069381e-02;2,925650e-01;6,167902e-02;5,967406e-01;8,008481e-04;2,145651e-03;2,734418e-05;3,606106e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0004.png; 1;DenseNet121
4,970603e-02;3,411479e-04;1,773596e-02;4,343536e-01;3,386499e-02;6,122220e-02;6,264267e-03;9,380150e-03;3,837065e-01;3,425086e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0005.png; 1;DenseNet121
4,153892e-01;1,317539e-02;1,868299e-02;8,676497e-03;6,983040e-03;1,648388e-03;3,267172e-05;2,499533e-02;3,973732e-03;5,064428e-01;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0006.png; 1;DenseNet121
1,935913e-01;1,621723e-01;1,462194e-02;8,899214e-04;3,549096e-05;2,576545e-04;1,515299e-04;3,458454e-05;6,067578e-01;2,148754e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0007.png; 1;DenseNet121
1,403696e-02;8,293316e-04;6,758600e-02;6,882234e-01;4,419798e-02;1,769314e-01;1,499763e-03;3,076801e-03;3,443449e-03;1,749790e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0008.png; 1;DenseNet121
2,538447e-01;1,380867e-04;5,855186e-01;1,650060e-02;1,329589e-02;3,210284e-03;2,378226e-03;1,130597e-03;1,236818e-01;3,013047e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0009.png; 1;DenseNet121
6,949463e-01;3,953814e-03;6,428470e-02;7,697811e-03;8,337456e-03;4,430323e-03;1,351152e-03;5,116852e-03;2,063765e-01;3,504945e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0010.png; 1;DenseNet121
6,168569e-06;9,952073e-03;1,391558e-03;1,781008e-03;3,042238e-05;9,512714e-01;1,140919e-06;2,451510e-06;3,739569e-07;3,556333e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0011.png; 1;DenseNet121
3,507820e-02;2,025781e-02;5,678166e-02;8,174577e-02;9,335171e-04;2,495541e-01;1,647873e-03;1,036677e-03;1,778589e-01;3,751055e-01;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0012.png; 1;DenseNet121
7,107160e-05;5,443789e-05;1,568347e-03;6,365176e-03;7,599527e-05;9,820508e-01;2,017120e-05;3,788479e-05;1,227778e-04;9,633341e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0013.png; 1;DenseNet121
7,879086e-01;1,366374e-03;4,577541e-02;1,762729e-02;2,321943e-03;2,748173e-03;5,930479e-04;1,910224e-03;1,315610e-01;8,187978e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0014.png; 1;DenseNet121
7,824969e-01;1,025866e-03;4,634013e-02;1,290317e-02;3,358787e-04;4,294614e-04;1,509360e-04;8,131681e-04;1,536627e-01;1,841754e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0015.png; 1;DenseNet121
1,298867e-01;1,389087e-03;9,121448e-02;4,394410e-01;6,219425e-03;9,056985e-02;4,002804e-04;5,612928e-03;2,122087e-01;2,305766e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0016.png; 1;DenseNet121
4,856829e-01;1,353429e-02;2,625340e-02;4,287675e-02;3,293836e-02;1,967493e-02;5,809255e-03;4,225408e-02;5,549437e-02;2,754817e-01;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0017.png; 1;DenseNet121
4,489707e-01;2,461711e-02;5,040657e-01;2,385183e-03;3,841618e-03;1,154025e-03;6,040705e-05;1,358676e-03;9,672775e-03;3,873794e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0018.png; 1;DenseNet121
7,897086e-01;8,605112e-04;1,427439e-01;3,830225e-03;1,205720e-03;2,602798e-04;5,879385e-04;3,185358e-04;5,924916e-02;1,235040e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0019.png; 1;DenseNet121
8,021030e-01;1,568813e-02;1,574290e-02;8,649137e-03;4,734410e-03;9,881849e-04;1,796071e-04;6,260919e-03;1,351096e-01;1,054413e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0020.png; 1;DenseNet121
5,284249e-03;1,002693e-04;6,783677e-04;3,381516e-01;2,030836e-03;6,515999e-01;2,605589e-04;9,046839e-04;7,263854e-05;9,169959e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0021.png; 1;DenseNet121
2,997248e-02;1,035773e-04;1,906681e-01;3,899836e-01;6,666768e-02;1,760373e-01;1,946038e-03;6,956255e-03;1,331143e-01;4,550579e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0022.png; 1;DenseNet121
3,488493e-03;3,553757e-05;1,342161e-03;3,736366e-01;7,374927e-03;6,104509e-01;1,171043e-03;1,537245e-03;5,321627e-04;4,308825e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0023.png; 1;DenseNet121
8,549564e-02;1,452135e-04;1,308287e-01;2,815273e-01;2,866486e-02;4,626690e-01;8,962927e-04;5,016407e-03;4,516684e-03;2,400887e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0024.png; 1;DenseNet121
4,836973e-01;2,098960e-03;2,141900e-01;1,114251e-03;5,381029e-04;5,532998e-04;1,669767e-04;1,308557e-04;2,972447e-01;2,656570e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0025.png; 1;DenseNet121
2,365369e-01;7,657840e-03;7,001115e-01;1,288946e-02;2,470494e-02;4,088480e-03;9,152272e-05;8,308030e-03;4,659044e-03;9,522854e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0026.png; 1;DenseNet121
5,166955e-01;1,006580e-02;4,920482e-02;1,116349e-03;1,636355e-04;1,346672e-04;7,126447e-05;2,933021e-04;4,168080e-01;5,446634e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0027.png; 1;DenseNet121
4,640881e-01;4,164546e-04;1,036329e-01;1,251357e-01;7,946172e-02;1,966027e-01;9,187030e-04;1,962652e-02;3,879963e-03;6,237161e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0028.png; 1;DenseNet121
7,370399e-02;3,443874e-06;5,641531e-01;1,669701e-01;8,417099e-02;1,059606e-01;2,814081e-03;1,173703e-03;1,021027e-03;2,899570e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0029.png; 1;DenseNet121
1,830917e-02;7,217773e-07;1,664196e-01;1,764259e-01;5,075478e-01;1,266351e-01;2,988183e-03;1,506574e-03;1,621574e-04;4,751345e-06;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0030.png; 1;DenseNet121
3,711062e-01;2,831688e-03;4,209529e-01;3,777707e-02;4,813125e-02;1,411959e-02;1,509616e-03;3,016746e-02;6,598432e-02;7,419988e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0031.png; 1;DenseNet121
1,011377e-01;1,530930e-05;9,120929e-02;5,107526e-01;1,056628e-01;1,713413e-01;9,070083e-03;6,364134e-03;4,251504e-03;1,952368e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0032.png; 1;DenseNet121
7,827271e-01;8,596066e-03;5,977545e-02;1,131598e-01;3,661211e-03;1,107069e-02;1,962911e-03;1,185338e-03;4,037425e-03;1,382402e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0033.png; 1;DenseNet121
6,780532e-01;4,355033e-02;1,672123e-02;8,346020e-03;9,443342e-04;2,761936e-03;1,156313e-03;3,142957e-03;1,439431e-01;1,013805e-01;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0034.png; 1;DenseNet121
3,866177e-03;6,557089e-05;1,808039e-01;5,514366e-02;3,085601e-03;7,551916e-01;3,451406e-04;1,150872e-04;6,618593e-04;7,215182e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0035.png; 1;DenseNet121
4,181631e-02;6,297768e-01;1,706233e-02;7,446441e-03;1,192950e-04;4,309522e-03;5,437790e-04;2,033786e-04;1,735273e-01;1,251948e-01;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0036.png; 1;DenseNet121
4,132821e-01;1,235990e-01;5,510008e-02;5,630271e-03;3,632863e-04;4,619099e-03;1,183546e-04;2,100628e-03;2,575435e-01;1,376437e-01;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0037.png; 1;DenseNet121
6,708986e-01;1,275187e-01;5,442348e-02;4,222221e-02;1,626102e-03;1,088385e-03;6,656157e-04;1,824470e-03;4,933183e-02;5,040066e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0038.png; 1;DenseNet121
2,800708e-01;2,970120e-01;8,755773e-03;1,488856e-02;5,793882e-04;2,895985e-03;1,667507e-04;1,331468e-03;6,560072e-02;3,286986e-01;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0039.png; 1;DenseNet121
3,631847e-01;1,278570e-02;3,318228e-01;5,371860e-02;2,175346e-03;1,892683e-01;5,923223e-04;5,826231e-04;9,081598e-03;3,678799e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0040.png; 1;DenseNet121
1,829912e-01;3,387934e-03;5,355907e-02;1,873236e-03;7,010389e-04;2,462696e-04;1,527593e-04;3,079190e-04;7,565334e-01;2,471222e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0041.png; 1;DenseNet121
5,939829e-01;4,779419e-03;4,582878e-02;7,142730e-02;1,353193e-02;2,378124e-02;1,084608e-03;5,903446e-03;2,273316e-01;1,234870e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0042.png; 1;DenseNet121
4,097168e-02;1,034011e-04;4,539980e-01;1,147040e-01;7,439121e-02;3,079631e-01;3,736258e-03;2,890115e-03;9,968458e-04;2,454344e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0043.png; 1;DenseNet121
2,067274e-01;2,800687e-03;2,605501e-02;6,165574e-04;2,062252e-04;1,017105e-04;3,979104e-05;2,727718e-04;7,600302e-01;3,149672e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0044.png; 1;DenseNet121
7,193357e-01;1,232264e-03;1,852926e-01;3,533917e-03;5,801794e-04;3,026148e-04;6,033901e-05;1,487571e-03;8,342542e-02;4,749445e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0045.png; 1;DenseNet121
2,077310e-02;1,225025e-04;9,355314e-01;1,014254e-02;4,617850e-03;1,887306e-02;3,508498e-04;1,721424e-04;9,053246e-03;3,632645e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0046.png; 1;DenseNet121
7,180628e-01;3,002152e-04;2,165740e-01;2,424311e-02;2,702017e-03;1,250847e-03;2,543404e-04;9,205079e-04;3,489536e-02;7,968753e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0047.png; 1;DenseNet121
2,341174e-01;2,999440e-02;2,106989e-01;1,483628e-01;1,252693e-02;1,240631e-02;2,213239e-03;1,121317e-02;3,190269e-01;1,944003e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0048.png; 1;DenseNet121
8,326066e-01;1,386361e-03;5,162400e-02;3,671711e-03;2,581860e-04;3,697590e-04;6,602432e-05;3,765261e-04;1,088591e-01;7,817456e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0049.png; 1;DenseNet121
5,019628e-02;6,905882e-05;5,056636e-02;5,010085e-01;4,308690e-02;3,522113e-01;2,214986e-03;4,569128e-04;1,073894e-05;1,791126e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0050.png; 1;DenseNet121
1,786560e-01;1,843385e-04;6,684611e-01;5,279949e-02;4,074303e-02;2,841686e-02;4,576324e-03;1,716167e-03;2,432356e-02;1,231682e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0051.png; 1;DenseNet121
1,125673e-01;8,605458e-05;8,518142e-01;2,373850e-02;1,852443e-03;4,232311e-03;6,243382e-04;1,933471e-04;4,845534e-03;4,592239e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0052.png; 1;DenseNet121
4,038391e-02;1,108341e-01;2,984485e-01;8,170341e-03;2,229915e-04;8,634495e-03;2,756295e-05;6,738234e-04;4,603854e-02;4,865659e-01;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0053.png; 1;DenseNet121
2,002973e-01;9,323356e-03;1,760156e-01;4,202141e-01;4,710759e-03;1,381169e-01;7,438111e-03;4,397082e-03;3,238061e-02;7,106205e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0054.png; 1;DenseNet121
5,850702e-01;5,033527e-04;2,357607e-01;7,562859e-03;9,704977e-04;4,801541e-04;6,105172e-04;2,673548e-04;1,684130e-01;3,613618e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0055.png; 1;DenseNet121
3,891159e-01;1,941271e-02;6,831659e-02;2,194533e-02;1,538172e-03;1,005644e-03;1,576393e-03;7,291617e-04;4,808240e-01;1,553612e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0056.png; 1;DenseNet121
6,399290e-01;8,045180e-02;1,447226e-01;9,909864e-03;1,708363e-04;1,263058e-03;2,188856e-04;2,915943e-04;2,882610e-02;9,421624e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0057.png; 1;DenseNet121
6,058376e-01;4,443404e-04;1,560936e-01;7,268439e-04;1,397585e-03;1,680100e-04;8,878973e-05;7,015440e-04;2,340324e-01;5,092156e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0058.png; 1;DenseNet121
2,058935e-02;1,259219e-03;3,842261e-03;7,518568e-03;4,827803e-04;5,716809e-04;2,620470e-05;2,434654e-03;9,517786e-01;1,149677e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0059.png; 1;DenseNet121
1,889448e-01;6,377717e-04;7,916648e-01;6,269613e-03;1,081736e-03;1,316435e-03;4,594513e-04;1,630854e-04;9,406264e-03;5,601128e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0060.png; 1;DenseNet121
5,937572e-03;4,677398e-04;1,004684e-01;1,876892e-01;1,103190e-02;6,892297e-01;2,543560e-03;7,890125e-04;1,299548e-04;1,712937e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0061.png; 1;DenseNet121
2,147136e-01;3,543055e-02;4,480706e-01;2,477904e-01;3,910995e-03;1,176700e-02;1,583751e-04;1,243590e-03;2,329160e-02;1,362326e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0062.png; 1;DenseNet121
2,249521e-02;3,086850e-01;8,268390e-03;1,584992e-01;5,490898e-03;3,465510e-02;3,574727e-02;3,346100e-03;4,629339e-03;4,181835e-01;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0063.png; 1;DenseNet121
5,657788e-01;2,336396e-03;2,744330e-01;9,265865e-02;9,034457e-03;1,746948e-02;6,536560e-03;1,594618e-03;2,850555e-02;1,652489e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0064.png; 1;DenseNet121
5,430090e-02;1,156767e-05;4,374326e-02;4,429212e-01;3,219440e-01;1,194518e-01;9,541851e-04;1,663284e-02;1,905452e-05;2,128818e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0065.png; 1;DenseNet121
4,446441e-01;1,524988e-04;3,315400e-01;1,124506e-01;1,978595e-02;5,124190e-03;6,683927e-04;6,379308e-03;7,850609e-02;7,488356e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0066.png; 1;DenseNet121
3,026571e-01;3,675596e-01;1,782223e-01;2,111760e-02;1,191508e-03;5,900428e-03;1,732423e-03;1,428228e-04;5,637691e-02;6,509935e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0067.png; 1;DenseNet121
5,639408e-01;3,385793e-03;3,230672e-01;8,415917e-03;1,020488e-02;3,346765e-03;1,391504e-03;2,725773e-03;7,323892e-02;1,028251e-02;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0068.png; 1;DenseNet121
1,754342e-01;1,319893e-04;8,142615e-01;1,348909e-03;1,566774e-03;1,220536e-03;1,810918e-04;6,342756e-05;5,752112e-03;3,948898e-05;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0069.png; 1;DenseNet121
6,357048e-01;3,771792e-03;1,639046e-01;4,326813e-02;1,621569e-03;1,326651e-03;1,459534e-04;1,472881e-02;1,268160e-01;8,711692e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0070.png; 1;DenseNet121
3,822877e-01;4,610557e-03;3,327239e-01;1,093495e-01;4,563287e-03;8,022210e-02;1,494608e-03;1,864771e-03;7,375224e-02;9,131510e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0071.png; 1;DenseNet121
4,217381e-01;1,969751e-03;4,063073e-01;2,820998e-03;8,584200e-04;6,326828e-04;2,896351e-04;3,093207e-04;1,645928e-01;4,810402e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0072.png; 1;DenseNet121
2,851436e-02;6,456149e-01;8,499681e-03;1,039396e-04;4,986137e-05;3,407302e-04;2,474321e-06;6,121244e-05;7,082622e-03;3,097302e-01;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0073.png; 1;DenseNet121
1,000613e-02;4,876349e-04;2,426976e-03;6,405419e-01;1,649854e-02;3,069636e-01;7,042692e-04;1,671429e-02;3,500032e-03;2,156633e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0074.png; 1;DenseNet121
1,033108e-01;3,868344e-03;4,301324e-01;3,932723e-01;6,913446e-03;3,849616e-02;3,373035e-03;2,072329e-03;1,765327e-02;9,079501e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0075.png; 1;DenseNet121
1,651402e-02;2,820713e-03;8,762890e-01;4,310659e-02;3,784426e-03;5,346473e-02;1,011708e-03;1,218756e-04;2,259021e-04;2,661040e-03;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0076.png; 1;DenseNet121
4,738821e-02;2,958425e-05;5,443531e-01;1,812334e-01;4,045630e-02;1,476195e-01;1,748505e-03;2,899484e-03;3,412978e-02;1,421923e-04;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0077.png; 1;DenseNet121
