files;actual_class;predicted_class
D:/GitHub/Datasets/Cifar10/train/airplane/0012.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0076.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0104.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0105.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0161.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0262.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0273.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0294.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0336.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0384.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0417.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0424.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0430.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0447.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0449.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0488.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0554.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0568.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0577.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0594.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0678.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0696.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0699.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0730.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0753.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0755.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0774.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0784.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0856.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0873.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0940.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0959.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0965.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0973.png; 1; 6
D:/GitHub/Datasets/Cifar10/train/airplane/0996.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0999.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/1071.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/1093.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/1108.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/1121.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/1139.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/1148.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/1155.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/1160.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/1185.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/1196.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/1224.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/1231.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/1250.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/1284.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/1295.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/1354.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/1358.png; 1; 3
