files;actual_class;prediction;cutoff;predicted_class
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1001.jpg;0;6,548265e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1006.jpg;0;9,967630e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1008.jpg;0;9,934098e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1024.jpg;0;9,574686e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1032.jpg;0;9,641577e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1042.jpg;0;9,693128e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1044.jpg;0;7,959499e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1050.jpg;0;9,341709e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1051.jpg;0;7,599992e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1067.jpg;0;9,999990e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1073.jpg;0;9,999672e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1080.jpg;0;6,561791e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1088.jpg;0;9,993268e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat109.jpg;0;7,534940e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1092.jpg;0;9,682974e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1098.jpg;0;9,810482e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1105.jpg;0;6,264330e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1112.jpg;0;7,367455e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1125.jpg;0;9,996276e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1128.jpg;0;9,998488e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1130.jpg;0;9,721194e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1135.jpg;0;5,931451e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1137.jpg;0;6,818704e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1158.jpg;0;9,945505e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1175.jpg;0;9,999446e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1190.jpg;0;7,793767e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1196.jpg;0;9,611833e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1198.jpg;0;9,728315e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1199.jpg;0;9,994418e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1200.jpg;0;6,322956e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1222.jpg;0;9,999311e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1234.jpg;0;9,999530e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1252.jpg;0;8,441373e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1267.jpg;0;9,083377e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1272.jpg;0;9,470208e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1286.jpg;0;9,986863e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1288.jpg;0;7,012334e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1306.jpg;0;9,492391e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1326.jpg;0;8,735064e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1337.jpg;0;6,634468e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1338.jpg;0;9,995598e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1340.jpg;0;9,612187e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1348.jpg;0;9,999875e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1360.jpg;0;9,675059e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1362.jpg;0;9,646216e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1380.jpg;0;9,998338e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1412.jpg;0;7,751650e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1421.jpg;0;9,903743e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1422.jpg;0;9,691173e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1428.jpg;0;9,999992e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1461.jpg;0;9,999998e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1466.jpg;0;9,967440e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1470.jpg;0;9,818606e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1477.jpg;0;9,986615e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1521.jpg;0;9,889190e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1535.jpg;0;8,631606e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat154.jpg;0;9,999648e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1562.jpg;0;9,999906e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1567.jpg;0;9,998686e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1570.jpg;0;8,914729e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1639.jpg;0;9,843435e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1642.jpg;0;9,147288e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1670.jpg;0;9,189823e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1688.jpg;0;9,936191e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat169.jpg;0;9,917731e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1694.jpg;0;5,144110e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat170.jpg;0;9,780331e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1714.jpg;0;9,982384e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat172.jpg;0;9,998757e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1752.jpg;0;9,819648e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1761.jpg;0;8,763892e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1763.jpg;0;8,955831e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1769.jpg;0;9,697449e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1774.jpg;0;5,803337e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1803.jpg;0;9,666253e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1810.jpg;0;9,996948e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1830.jpg;0;9,999535e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1834.jpg;0;9,833879e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1838.jpg;0;9,999999e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1856.jpg;0;9,993196e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1862.jpg;0;9,950876e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1881.jpg;0;9,979736e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1884.jpg;0;6,111151e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat189.jpg;0;9,251104e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1890.jpg;0;9,999976e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1894.jpg;0;9,004472e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat190.jpg;0;8,410560e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1908.jpg;0;9,998357e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1929.jpg;0;9,998652e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1931.jpg;0;9,999762e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1936.jpg;0;8,224068e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1938.jpg;0;9,879523e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1968.jpg;0;9,999995e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1975.jpg;0;9,738642e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1994.jpg;0;9,999980e-01;0,5;1
