files;actual_class;predicted;cutoff;predicted_class
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1453.jpg;0;8,540586e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1498.jpg;0;5,896302e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1623.jpg;0;6,226565e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1761.jpg;0;9,998883e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2111.jpg;0;9,767492e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2307.jpg;0;8,608186e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2393.jpg;0;9,734049e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2407.jpg;0;9,870303e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2452.jpg;0;9,994041e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2466.jpg;0;9,989526e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2692.jpg;0;9,284952e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat275.jpg;0;9,999486e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2907.jpg;0;7,590188e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2998.jpg;0;9,999899e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat3054.jpg;0;9,948698e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat3142.jpg;0;7,376984e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat3165.jpg;0;9,999999e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat3238.jpg;0;9,999615e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat3590.jpg;0;8,295959e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat3826.jpg;0;9,918959e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat388.jpg;0;5,636660e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat4099.jpg;0;5,816789e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat4146.jpg;0;9,725795e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat4149.jpg;0;9,999194e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat4288.jpg;0;9,949533e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat4309.jpg;0;9,422783e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat4346.jpg;0;9,821586e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat4348.jpg;0;7,768925e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat50.jpg;0;8,791559e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat934.jpg;0;7,134775e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog10.jpg;1;9,756071e-06;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1000.jpg;1;6,124525e-08;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1002.jpg;1;1,552682e-07;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1008.jpg;1;4,108517e-04;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1012.jpg;1;1,798343e-04;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1014.jpg;1;3,941784e-07;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1016.jpg;1;1,022985e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1017.jpg;1;2,259332e-04;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1018.jpg;1;3,134576e-07;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog102.jpg;1;2,592104e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1021.jpg;1;3,245976e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1023.jpg;1;6,537860e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1025.jpg;1;1,073277e-04;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1026.jpg;1;4,763297e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog103.jpg;1;7,118331e-04;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1032.jpg;1;4,148139e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1037.jpg;1;2,145982e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1041.jpg;1;1,898521e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1043.jpg;1;3,681232e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1044.jpg;1;2,979400e-04;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1045.jpg;1;2,804607e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1046.jpg;1;7,586368e-09;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1049.jpg;1;1,099784e-05;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1054.jpg;1;3,152309e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1062.jpg;1;4,087675e-04;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1066.jpg;1;5,447608e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog107.jpg;1;5,547091e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1070.jpg;1;1,532888e-06;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1074.jpg;1;3,295364e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog108.jpg;1;3,595021e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1080.jpg;1;3,986036e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1081.jpg;1;9,406977e-04;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1087.jpg;1;3,649208e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1091.jpg;1;8,654266e-04;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1092.jpg;1;1,079401e-04;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1093.jpg;1;1,170002e-05;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1095.jpg;1;1,286443e-07;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1098.jpg;1;1,158726e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog110.jpg;1;1,917162e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1101.jpg;1;2,090381e-08;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1103.jpg;1;7,499471e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1106.jpg;1;1,750852e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1107.jpg;1;2,356156e-04;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1111.jpg;1;6,625221e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1113.jpg;1;7,089614e-06;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1114.jpg;1;1,721464e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1117.jpg;1;2,840113e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1122.jpg;1;4,092685e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1125.jpg;1;2,917319e-05;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1126.jpg;1;4,569959e-04;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1127.jpg;1;3,702915e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1130.jpg;1;1,767170e-04;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1134.jpg;1;6,819470e-09;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1140.jpg;1;1,139180e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1141.jpg;1;5,688979e-05;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1145.jpg;1;1,125445e-05;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1148.jpg;1;3,625198e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1150.jpg;1;5,974202e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1152.jpg;1;1,552649e-05;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1154.jpg;1;9,102013e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1165.jpg;1;6,407255e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1166.jpg;1;5,748428e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1169.jpg;1;1,030332e-04;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1174.jpg;1;1,185399e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1178.jpg;1;2,523890e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1179.jpg;1;1,218703e-07;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1184.jpg;1;1,118500e-04;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1185.jpg;1;2,692371e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1188.jpg;1;2,231698e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1194.jpg;1;2,320990e-10;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1195.jpg;1;4,534169e-04;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1197.jpg;1;1,549544e-07;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1204.jpg;1;3,413767e-04;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog121.jpg;1;9,909338e-05;0,5;0
