files;actual_class;predicted;cutoff;predicted_class
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1014.jpg;0;0,58321506;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1026.jpg;0;0,98588067;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1037.jpg;0;0,94239146;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1042.jpg;0;0,99996150;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1043.jpg;0;0,61151421;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1046.jpg;0;0,50501031;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1056.jpg;0;0,96710002;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1062.jpg;0;0,87100887;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1067.jpg;0;0,98495287;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1073.jpg;0;0,59013623;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1091.jpg;0;0,81115705;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat110.jpg;0;0,92396075;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1112.jpg;0;0,80023980;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1116.jpg;0;0,91819042;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1122.jpg;0;0,81054014;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1126.jpg;0;0,67991197;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1138.jpg;0;0,94479829;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1149.jpg;0;0,69505346;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1154.jpg;0;0,70374405;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1160.jpg;0;0,86982471;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1166.jpg;0;0,93519247;0,5;1
