files;actual_class;prediction;cutoff;predicted_class
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1.jpg;0;0,8868559599;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat10.jpg;0;0,7056996226;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1012.jpg;0;0,5523550510;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1014.jpg;0;0,9991042018;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1018.jpg;0;0,5299112797;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1019.jpg;0;0,9340581298;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1026.jpg;0;0,6869483590;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1028.jpg;0;0,8296261430;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1042.jpg;0;0,9976865053;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1043.jpg;0;0,9990147352;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1056.jpg;0;0,9938547015;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1062.jpg;0;0,9945794344;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1073.jpg;0;0,5494636893;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat108.jpg;0;0,9311113954;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1080.jpg;0;0,8107811809;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1084.jpg;0;0,6280260682;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1091.jpg;0;0,7986504436;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1092.jpg;0;0,5744798779;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1102.jpg;0;0,9900220037;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1103.jpg;0;0,8620590568;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1106.jpg;0;0,9891777039;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1113.jpg;0;0,7543237209;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1120.jpg;0;0,9743271470;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1137.jpg;0;0,8381463885;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1138.jpg;0;0,9802282453;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1139.jpg;0;0,8881925941;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1146.jpg;0;0,6380087733;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1148.jpg;0;0,5815089345;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1149.jpg;0;0,9084789157;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat115.jpg;0;0,9674456716;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1166.jpg;0;0,9882463813;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1168.jpg;0;0,6893629432;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1173.jpg;0;0,7341881990;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1176.jpg;0;0,8750767112;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1192.jpg;0;0,9332339764;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1196.jpg;0;0,7360923290;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1200.jpg;0;0,9712551236;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1209.jpg;0;0,6569501162;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1212.jpg;0;0,7439574003;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1213.jpg;0;0,7112866640;0,5;1
