files;actual_class;predicted_class
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0112.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0172.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0313.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0367.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0426.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0511.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0540.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0656.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0679.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0720.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0738.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0740.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0821.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0843.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0847.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0848.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0869.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0939.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/automobile/automobile_0001.png; 2; 2
D:/GitHub/Datasets/Cifar10/train/automobile/automobile_0002.png; 2; 2
D:/GitHub/Datasets/Cifar10/train/automobile/automobile_0003.png; 2; 2
D:/GitHub/Datasets/Cifar10/train/automobile/automobile_0004.png; 2; 2
D:/GitHub/Datasets/Cifar10/train/automobile/automobile_0005.png; 2; 2
D:/GitHub/Datasets/Cifar10/train/automobile/automobile_0006.png; 2; 2
D:/GitHub/Datasets/Cifar10/train/automobile/automobile_0007.png; 2; 2
D:/GitHub/Datasets/Cifar10/train/automobile/automobile_0008.png; 2; 2
