files;actual_class;predicted_class
D:/GitHub/Datasets/Cifar10/train/airplane/0003.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0007.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0011.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0012.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0013.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0017.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0036.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0042.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0043.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0044.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0053.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0054.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0062.png; 1; 2
D:/GitHub/Datasets/Cifar10/train/airplane/0063.png; 1; 2
D:/GitHub/Datasets/Cifar10/train/airplane/0073.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0076.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0086.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0096.png; 1; 7
D:/GitHub/Datasets/Cifar10/train/airplane/0097.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0098.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0104.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0129.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0134.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0138.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0148.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0153.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0154.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0160.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0161.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0169.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0179.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0181.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0184.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0188.png; 1;10
