files;actual_class;predicted_class
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0001.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0003.png; 1; 2
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0006.png; 1; 2
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0008.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0011.png; 1; 6
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0012.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0013.png; 1; 6
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0017.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0018.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0022.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0023.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0026.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0030.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0035.png; 1; 6
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0037.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0044.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0046.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0048.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0054.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0064.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0074.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0085.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0086.png; 1; 7
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0099.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0107.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0108.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0112.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0113.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0115.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0126.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0134.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0136.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0139.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0141.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0148.png; 1; 2
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0152.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0154.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0158.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0161.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0181.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0184.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0199.png; 1; 7
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0201.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0207.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0210.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0221.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0223.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0224.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0232.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0235.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0239.png; 1; 3
