files;actual_class;predicted_class
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0003.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0005.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0006.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0007.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0008.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0015.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0016.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0017.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0018.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0019.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0020.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0021.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0024.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0027.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0028.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0030.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0032.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0033.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0037.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0038.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0043.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0045.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0047.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0048.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0049.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0050.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0051.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0052.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0054.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0055.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0056.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0058.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0062.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0066.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0067.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0068.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0070.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0071.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0072.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0074.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0077.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0078.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0081.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0082.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0083.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0090.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0094.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0096.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0100.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0101.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0103.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0107.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0109.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0110.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0112.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0115.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0116.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0118.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0119.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0124.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0125.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0126.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0128.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0130.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0132.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0133.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0134.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0135.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0136.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0138.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0140.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0143.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0145.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0147.png; 1; 1
