files;actual_class;predicted_class
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0001.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0002.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0004.png; 1; 6
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0009.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0010.png; 1; 2
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0011.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0012.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0013.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0014.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0022.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0023.png; 1; 2
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0025.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0026.png; 1; 2
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0029.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0031.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0034.png; 1; 2
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0035.png; 1; 6
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0036.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0039.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0040.png; 1; 6
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0041.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0042.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0044.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0046.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0053.png; 1; 2
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0057.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0059.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0060.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0061.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0063.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0064.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0065.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0069.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0073.png; 1; 2
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0075.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0076.png; 1; 2
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0079.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0080.png; 1; 2
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0084.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0085.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0086.png; 1; 2
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0087.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0088.png; 1; 2
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0089.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0091.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0092.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0093.png; 1; 6
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0095.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0097.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0098.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0099.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0102.png; 1; 6
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0104.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0105.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0106.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0108.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0111.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0113.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0114.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0117.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0120.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0121.png; 1; 6
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0122.png; 1; 6
