files;actual_class;predicted_class
D:/GitHub/Datasets/Cifar10/train/airplane/0001.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0008.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0013.png; 1; 2
D:/GitHub/Datasets/Cifar10/train/airplane/0023.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0030.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0031.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0036.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0037.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0041.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0053.png; 1; 2
D:/GitHub/Datasets/Cifar10/train/airplane/0059.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0063.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0074.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0088.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0096.png; 1; 7
D:/GitHub/Datasets/Cifar10/train/airplane/0097.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0100.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0104.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0108.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0109.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0117.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0120.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0122.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0129.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0137.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0142.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0144.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0154.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0157.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0160.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0161.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0163.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0170.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0171.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0176.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0179.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0194.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0201.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0204.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0206.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0216.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0218.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0221.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0229.png; 1; 9
