files;actual_class;predicted_class
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0002.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0004.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0005.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0006.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0008.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0010.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0012.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0014.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0015.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0020.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0021.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0023.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0025.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0026.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0031.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0032.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0033.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0034.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0040.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0041.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0042.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0044.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0045.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0047.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0048.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0050.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0051.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0054.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0056.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0057.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0058.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0060.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0061.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0062.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0064.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0066.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0067.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0069.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0072.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0073.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0074.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0078.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0079.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0080.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0083.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0084.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0086.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0087.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0088.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0090.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0091.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0092.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0094.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0095.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0096.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0098.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0099.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0100.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0101.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0102.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0103.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0104.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0105.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0106.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0109.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0110.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0111.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0113.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0114.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0117.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0118.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0119.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0120.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0121.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0123.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0124.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0125.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0126.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0129.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0130.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0132.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0133.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0134.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0138.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0141.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0142.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0146.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0147.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0149.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0151.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0153.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0162.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0163.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0166.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0167.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0169.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0170.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0173.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0174.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0175.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0176.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0177.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0179.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0181.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0183.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0184.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0186.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0187.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0188.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0190.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0191.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0192.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0193.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0194.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0195.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0196.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0197.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0198.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0202.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0203.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0205.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0206.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0210.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0211.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0212.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0213.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0216.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0217.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0219.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0220.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0222.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0225.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0229.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0230.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0231.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0232.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0233.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0236.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0238.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0240.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0242.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0246.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0247.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0248.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0251.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0253.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0254.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0257.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0259.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0260.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0261.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0262.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0263.png; 1; 1
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0265.png; 1; 1
