files;actual_class;predicted_class
D:/GitHub/Datasets/Cifar10/train/airplane/0001.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0002.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0003.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0004.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0011.png; 1; 6
D:/GitHub/Datasets/Cifar10/train/airplane/0012.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0013.png; 1; 6
D:/GitHub/Datasets/Cifar10/train/airplane/0017.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0021.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0023.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0035.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0036.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0042.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0043.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0046.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0047.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0050.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0051.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0052.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0053.png; 1; 2
D:/GitHub/Datasets/Cifar10/train/airplane/0054.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0063.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0064.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0074.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0075.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0076.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0088.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0089.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0096.png; 1; 7
D:/GitHub/Datasets/Cifar10/train/airplane/0102.png; 1; 7
D:/GitHub/Datasets/Cifar10/train/airplane/0122.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0125.png; 1; 7
D:/GitHub/Datasets/Cifar10/train/airplane/0141.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0148.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0151.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0154.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0161.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0163.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0169.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0173.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0174.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0179.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0180.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0181.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0183.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0193.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0194.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0197.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0199.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0201.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0204.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0216.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0221.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0222.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0234.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0239.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0241.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0243.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0244.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0256.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0258.png; 1; 7
D:/GitHub/Datasets/Cifar10/train/airplane/0262.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0267.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0270.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0272.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0273.png; 1; 2
D:/GitHub/Datasets/Cifar10/train/airplane/0283.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0285.png; 1; 7
D:/GitHub/Datasets/Cifar10/train/airplane/0288.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0289.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0291.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0292.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0293.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0294.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0298.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0299.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0300.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0310.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0311.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0314.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0326.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0328.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0332.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0333.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0336.png; 1; 2
D:/GitHub/Datasets/Cifar10/train/airplane/0345.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0346.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0347.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0356.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0361.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0364.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0371.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0375.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0384.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0385.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0390.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0391.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0406.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0408.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0417.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0424.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0428.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0430.png; 1; 7
D:/GitHub/Datasets/Cifar10/train/airplane/0447.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0448.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0449.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0453.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0456.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0458.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0459.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0471.png; 1; 7
D:/GitHub/Datasets/Cifar10/train/airplane/0478.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0486.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0487.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0488.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0490.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0492.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0494.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0498.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0499.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0505.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0520.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0523.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0524.png; 1; 7
D:/GitHub/Datasets/Cifar10/train/airplane/0527.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0529.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0531.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0536.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0539.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0541.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0544.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0549.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0554.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0564.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0566.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0568.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0576.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0580.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0590.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0593.png; 1; 7
D:/GitHub/Datasets/Cifar10/train/airplane/0595.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0596.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0620.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0624.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0625.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0628.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0634.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0643.png; 1; 7
D:/GitHub/Datasets/Cifar10/train/airplane/0654.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0657.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0663.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0664.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0671.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0672.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0677.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0678.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0682.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0685.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0686.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0688.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0696.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0699.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0703.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0709.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0715.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0716.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0724.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0728.png; 1; 5
