files;actual_class;predicted_class
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0001.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0004.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0011.png; 1; 6
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0012.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0013.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0014.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0017.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0022.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0023.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0035.png; 1; 6
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0036.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0037.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0040.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0042.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0044.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0051.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0059.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0063.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0073.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0075.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0085.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0086.png; 1; 2
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0087.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0088.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0089.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0097.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0098.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0100.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0102.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0108.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/airplane_0113.png; 1; 9
