files;actual_class;predicted;cutoff;predicted_class
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1000.jpg;0;0,58680838;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1028.jpg;0;0,81831825;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1040.jpg;0;0,76037341;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1044.jpg;0;0,52906114;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1070.jpg;0;0,64279997;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1108.jpg;0;0,54348588;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat111.jpg;0;0,77520096;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1112.jpg;0;0,89024633;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1122.jpg;0;0,52017456;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1149.jpg;0;0,58730328;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1160.jpg;0;0,68297672;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat118.jpg;0;0,73178804;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1181.jpg;0;0,62406135;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1198.jpg;0;0,89187598;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1223.jpg;0;0,53773075;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1234.jpg;0;0,83294731;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1273.jpg;0;0,77498299;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1285.jpg;0;0,63690692;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1295.jpg;0;0,53224540;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1332.jpg;0;0,74825090;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1333.jpg;0;0,77560306;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1338.jpg;0;0,78526151;0,5;1
