V1;V2;filepath;actual_class;model
9,819433e-01;1,805672e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1.jpg;0;CNN
9,422168e-01;5,778320e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat10.jpg;0;CNN
9,800167e-01;1,998331e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat100.jpg;0;CNN
4,131916e-01;5,868084e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1000.jpg;0;CNN
9,562058e-01;4,379422e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1001.jpg;0;CNN
6,766935e-01;3,233065e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1002.jpg;0;CNN
7,729560e-01;2,270441e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1003.jpg;0;CNN
9,935443e-01;6,455720e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1004.jpg;0;CNN
9,991960e-01;8,040147e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1005.jpg;0;CNN
9,129935e-01;8,700652e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1006.jpg;0;CNN
9,588649e-01;4,113507e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1007.jpg;0;CNN
7,676715e-01;2,323285e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1008.jpg;0;CNN
9,717254e-01;2,827457e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1009.jpg;0;CNN
9,438787e-01;5,612141e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat101.jpg;0;CNN
8,527354e-01;1,472646e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1010.jpg;0;CNN
9,895606e-01;1,043943e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1011.jpg;0;CNN
8,529452e-01;1,470547e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1012.jpg;0;CNN
9,806107e-01;1,938927e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1013.jpg;0;CNN
9,319426e-01;6,805748e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1014.jpg;0;CNN
9,986843e-01;1,315602e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1015.jpg;0;CNN
9,371071e-01;6,289285e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1016.jpg;0;CNN
9,250392e-01;7,496083e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1017.jpg;0;CNN
9,622962e-01;3,770386e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1018.jpg;0;CNN
9,193740e-01;8,062604e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1019.jpg;0;CNN
9,902319e-01;9,768081e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat102.jpg;0;CNN
7,735790e-01;2,264210e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1020.jpg;0;CNN
9,361345e-01;6,386559e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1021.jpg;0;CNN
6,956376e-01;3,043624e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1022.jpg;0;CNN
6,822102e-01;3,177898e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1023.jpg;0;CNN
9,260687e-01;7,393131e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1024.jpg;0;CNN
6,241162e-01;3,758838e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1025.jpg;0;CNN
5,249069e-01;4,750931e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1026.jpg;0;CNN
9,848263e-01;1,517365e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1027.jpg;0;CNN
1,816817e-01;8,183182e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1028.jpg;0;CNN
9,677235e-01;3,227650e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1029.jpg;0;CNN
8,877876e-01;1,122125e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat103.jpg;0;CNN
9,900312e-01;9,968731e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1030.jpg;0;CNN
8,664806e-01;1,335193e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1031.jpg;0;CNN
9,994312e-01;5,688307e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1032.jpg;0;CNN
9,796664e-01;2,033363e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1033.jpg;0;CNN
9,606923e-01;3,930765e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1034.jpg;0;CNN
9,977591e-01;2,240845e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1035.jpg;0;CNN
6,624897e-01;3,375103e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1036.jpg;0;CNN
