files;actual_class;prediction;cutoff;predicted_class
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1.jpg;0;2,303891e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat10.jpg;0;9,948189e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat100.jpg;0;9,941965e-04;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1000.jpg;0;8,925408e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1001.jpg;0;1,140549e-04;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1002.jpg;0;1,135179e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1003.jpg;0;1,797596e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1004.jpg;0;8,747209e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1005.jpg;0;2,237497e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1006.jpg;0;4,552571e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1007.jpg;0;5,305772e-10;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1008.jpg;0;7,030239e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1009.jpg;0;4,388851e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat101.jpg;0;9,997489e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1010.jpg;0;1,448387e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1011.jpg;0;9,252535e-07;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1012.jpg;0;9,997340e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1013.jpg;0;5,876064e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1014.jpg;0;9,871819e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1015.jpg;0;8,490774e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1016.jpg;0;3,026841e-05;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1017.jpg;0;6,706341e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1018.jpg;0;6,225965e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1019.jpg;0;6,543414e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat102.jpg;0;9,978461e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1020.jpg;0;5,206311e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1021.jpg;0;2,842819e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1022.jpg;0;9,926209e-02;0,5;0
