V1;V2;filepath;actual_class;model
6,346114e-01;3,653886e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1.jpg;0;DenseNet201
9,582555e-01;4,174449e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat10.jpg;0;DenseNet201
9,998658e-01;1,341543e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat100.jpg;0;DenseNet201
9,563207e-01;4,367927e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1000.jpg;0;DenseNet201
9,987158e-01;1,284297e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1001.jpg;0;DenseNet201
9,993008e-01;6,991646e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1002.jpg;0;DenseNet201
8,918537e-01;1,081464e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1003.jpg;0;DenseNet201
9,988618e-01;1,138246e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1004.jpg;0;DenseNet201
9,943824e-01;5,617626e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1005.jpg;0;DenseNet201
4,736982e-01;5,263018e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1006.jpg;0;DenseNet201
1,000000e+00;7,844613e-09;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1007.jpg;0;DenseNet201
8,589898e-01;1,410102e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1008.jpg;0;DenseNet201
8,741261e-01;1,258739e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1009.jpg;0;DenseNet201
9,990829e-01;9,170517e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat101.jpg;0;DenseNet201
9,981912e-01;1,808816e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1010.jpg;0;DenseNet201
9,981876e-01;1,812396e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1011.jpg;0;DenseNet201
9,309484e-01;6,905159e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1012.jpg;0;DenseNet201
9,917996e-01;8,200427e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1013.jpg;0;DenseNet201
8,428278e-01;1,571722e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1014.jpg;0;DenseNet201
9,999070e-01;9,303125e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1015.jpg;0;DenseNet201
9,974914e-01;2,508611e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1016.jpg;0;DenseNet201
8,421938e-01;1,578063e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1017.jpg;0;DenseNet201
