files;actual_class;predicted_class
D:/GitHub/Datasets/Cifar10/train/airplane/0005.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0007.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0008.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0011.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0013.png; 1; 6
D:/GitHub/Datasets/Cifar10/train/airplane/0023.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0035.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0037.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0043.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0050.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0053.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0054.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0062.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0063.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0065.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0076.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0085.png; 1; 5
D:/GitHub/Datasets/Cifar10/train/airplane/0088.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0093.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0097.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0103.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0107.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0113.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0122.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0125.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0141.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0148.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0152.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0153.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0154.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0161.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0163.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0165.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0173.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0180.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0181.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0182.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0183.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0194.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0195.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0197.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0199.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0201.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0204.png; 1; 2
D:/GitHub/Datasets/Cifar10/train/airplane/0220.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0222.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0227.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0234.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0239.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0243.png; 1; 3
D:/GitHub/Datasets/Cifar10/train/airplane/0245.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0253.png; 1;10
D:/GitHub/Datasets/Cifar10/train/airplane/0267.png; 1; 9
D:/GitHub/Datasets/Cifar10/train/airplane/0272.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0273.png; 1; 8
D:/GitHub/Datasets/Cifar10/train/airplane/0283.png; 1; 4
D:/GitHub/Datasets/Cifar10/train/airplane/0291.png; 1;10
