V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;filepath;actual_class;model
0,23709969;0,0026059328;0,35906389;0,045631886;0,10430741;0,048078138;0,018731419;0,0084766112;0,17118466;0,0048203547;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0001.png; 1;CNN_Hyperparameters_Optimization
0,29973778;0,0035494666;0,33592954;0,026432771;0,08863243;0,023821907;0,020097505;0,0058705718;0,19154623;0,0043818066;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0002.png; 1;CNN_Hyperparameters_Optimization
0,10760546;0,0016017837;0,51838756;0,049187224;0,18379028;0,048545655;0,018582372;0,0130317798;0,05669495;0,0025730117;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0003.png; 1;CNN_Hyperparameters_Optimization
0,23095579;0,0042824559;0,35061944;0,045297075;0,13015325;0,038917214;0,027540335;0,0104353568;0,15572184;0,0060772272;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0004.png; 1;CNN_Hyperparameters_Optimization
0,27042046;0,0029142410;0,35213125;0,030548407;0,12154725;0,032131214;0,020456702;0,0069327643;0,15926072;0,0036570521;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0005.png; 1;CNN_Hyperparameters_Optimization
0,31847998;0,0024950756;0,32468671;0,025838574;0,11840488;0,026725031;0,017067650;0,0081332857;0,15394740;0,0042213881;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0006.png; 1;CNN_Hyperparameters_Optimization
0,36330506;0,0024119539;0,22723159;0,019364825;0,05003427;0,019971365;0,012820099;0,0037095707;0,29758313;0,0035681620;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0007.png; 1;CNN_Hyperparameters_Optimization
0,23773906;0,0034480081;0,34629217;0,036138590;0,11588291;0,039787240;0,022806175;0,0082878191;0,18483357;0,0047843675;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0008.png; 1;CNN_Hyperparameters_Optimization
0,44470540;0,0014742920;0,17559958;0,009589710;0,04697222;0,013677702;0,006452143;0,0031981387;0,29615736;0,0021733865;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0009.png; 1;CNN_Hyperparameters_Optimization
0,26669860;0,0023252654;0,39508653;0,028344873;0,12357875;0,026168063;0,020025713;0,0091197621;0,12442863;0,0042237896;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0010.png; 1;CNN_Hyperparameters_Optimization
0,16541079;0,0022943618;0,41917399;0,049568899;0,17234512;0,052553952;0,023018304;0,0106700473;0,10085415;0,0041104523;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0011.png; 1;CNN_Hyperparameters_Optimization
0,31730670;0,0024101257;0,25016293;0,025736548;0,06075580;0,030486280;0,013266556;0,0061231153;0,28979018;0,0039618025;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0012.png; 1;CNN_Hyperparameters_Optimization
0,33594617;0,0015957218;0,27543387;0,023031559;0,10816362;0,028714027;0,011924281;0,0079739699;0,20380074;0,0034160460;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0013.png; 1;CNN_Hyperparameters_Optimization
0,35796550;0,0022732134;0,20641199;0,017958509;0,05433488;0,022441160;0,010750347;0,0044159354;0,31994346;0,0035049871;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0014.png; 1;CNN_Hyperparameters_Optimization
0,49841195;0,0019033300;0,13561006;0,007458169;0,04022978;0,010746269;0,006712829;0,0029228649;0,29311490;0,0028899396;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0015.png; 1;CNN_Hyperparameters_Optimization
0,39471018;0,0015119903;0,11729231;0,008120613;0,03931199;0,016030505;0,006010530;0,0025396638;0,41201374;0,0024585293;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0016.png; 1;CNN_Hyperparameters_Optimization
0,27127987;0,0030115703;0,32681140;0,034868881;0,11180828;0,035779864;0,021174954;0,0091473917;0,18070665;0,0054110647;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0017.png; 1;CNN_Hyperparameters_Optimization
0,22521670;0,0025655571;0,40118751;0,032596495;0,14960310;0,030726660;0,022943869;0,0084480271;0,12213756;0,0045744791;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0018.png; 1;CNN_Hyperparameters_Optimization
0,43105572;0,0017535905;0,18351619;0,013850992;0,04484913;0,016646599;0,008387646;0,0037076068;0,29354194;0,0026906126;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0019.png; 1;CNN_Hyperparameters_Optimization
0,47537673;0,0016671330;0,18266384;0,008711988;0,07552579;0,012569129;0,008046045;0,0042034462;0,22850278;0,0027330720;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0020.png; 1;CNN_Hyperparameters_Optimization
0,15081289;0,0022510109;0,49339500;0,046238426;0,14496823;0,046943706;0,020620063;0,0108004836;0,08084277;0,0031274818;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0021.png; 1;CNN_Hyperparameters_Optimization
0,34473217;0,0020646425;0,24140114;0,019850692;0,05676806;0,022655971;0,010791780;0,0041699749;0,29456285;0,0030027870;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0022.png; 1;CNN_Hyperparameters_Optimization
0,31712708;0,0017600814;0,23579033;0,025175180;0,07541104;0,031246535;0,014146142;0,0057870089;0,29030761;0,0032490736;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0023.png; 1;CNN_Hyperparameters_Optimization
0,37301627;0,0018730302;0,17235017;0,013835353;0,04903733;0,020194368;0,009202517;0,0033579483;0,35419962;0,0029333497;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0024.png; 1;CNN_Hyperparameters_Optimization
0,41219237;0,0016509140;0,20126998;0,013817529;0,03905164;0,014863227;0,008664943;0,0032324854;0,30278197;0,0024748824;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0025.png; 1;CNN_Hyperparameters_Optimization
0,21632262;0,0035864145;0,41288790;0,024896668;0,16527544;0,023202313;0,025040707;0,0074442537;0,11717060;0,0041730851;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0026.png; 1;CNN_Hyperparameters_Optimization
0,41181323;0,0024329301;0,18493898;0,016014028;0,04652192;0,018967738;0,010555135;0,0039565372;0,30134392;0,0034555111;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0027.png; 1;CNN_Hyperparameters_Optimization
0,42085615;0,0018106983;0,15872669;0,008435981;0,04761273;0,014513215;0,006605926;0,0036186248;0,33514318;0,0026768211;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0028.png; 1;CNN_Hyperparameters_Optimization
0,39470494;0,0017910504;0,22489139;0,017998120;0,06831483;0,022445502;0,010429493;0,0046810322;0,25187275;0,0028708465;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0029.png; 1;CNN_Hyperparameters_Optimization
0,32299450;0,0019537497;0,30556095;0,027728105;0,09308344;0,030873906;0,014668866;0,0063727037;0,19358011;0,0031836575;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0030.png; 1;CNN_Hyperparameters_Optimization
0,29600844;0,0027608126;0,28096518;0,024841944;0,09173653;0,028964058;0,016101481;0,0072510489;0,24666893;0,0047015566;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0031.png; 1;CNN_Hyperparameters_Optimization
0,31384525;0,0030367619;0,31223220;0,032285042;0,08766387;0,031286951;0,017447613;0,0068725897;0,19099312;0,0043366351;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0032.png; 1;CNN_Hyperparameters_Optimization
0,32242960;0,0019344214;0,32683754;0,029741155;0,10237898;0,030948101;0,015973367;0,0067058285;0,15988164;0,0031693135;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0033.png; 1;CNN_Hyperparameters_Optimization
0,32957104;0,0024610956;0,23149690;0,023366509;0,06769623;0,027737860;0,012973713;0,0057859854;0,29501545;0,0038952238;D:\GitHub\Datasets\Cifar10\train\airplane\airplane_0034.png; 1;CNN_Hyperparameters_Optimization
