V1;V2;filepath;actual_class;model
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat10.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat100.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1000.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1001.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1002.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1003.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1004.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1005.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1006.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1007.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1008.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1009.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat101.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1010.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1011.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1012.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1013.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1014.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1015.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1016.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1017.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1018.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1019.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat102.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1020.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1021.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1022.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1023.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1024.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1025.jpg;0;VGG16
0;1;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1026.jpg;0;VGG16
