V1;V2;filepath;actual_class;model
0,9897986650466919;0,010201348923;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1.jpg;0;CNN_Hyperparameters_Optimization
0,6055721044540405;0,394427925348;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat10.jpg;0;CNN_Hyperparameters_Optimization
0,9957875609397888;0,004212426487;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat100.jpg;0;CNN_Hyperparameters_Optimization
0,7204329967498779;0,279567033052;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1000.jpg;0;CNN_Hyperparameters_Optimization
0,8411929011344910;0,158807113767;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1001.jpg;0;CNN_Hyperparameters_Optimization
0,9764654636383057;0,023534476757;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1002.jpg;0;CNN_Hyperparameters_Optimization
0,8319765329360962;0,168023481965;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1003.jpg;0;CNN_Hyperparameters_Optimization
0,9350882768630981;0,064911670983;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1004.jpg;0;CNN_Hyperparameters_Optimization
0,9984776377677917;0,001522398321;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1005.jpg;0;CNN_Hyperparameters_Optimization
0,8594642877578735;0,140535727143;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1006.jpg;0;CNN_Hyperparameters_Optimization
0,9339972734451294;0,066002666950;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1007.jpg;0;CNN_Hyperparameters_Optimization
0,9762409329414368;0,023759106174;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1008.jpg;0;CNN_Hyperparameters_Optimization
0,9877763986587524;0,012223575264;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1009.jpg;0;CNN_Hyperparameters_Optimization
0,6412525177001953;0,358747452497;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat101.jpg;0;CNN_Hyperparameters_Optimization
0,8948490619659424;0,105150915682;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1010.jpg;0;CNN_Hyperparameters_Optimization
0,8109650015830994;0,189034998417;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1011.jpg;0;CNN_Hyperparameters_Optimization
0,4050345122814178;0,594965457916;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1012.jpg;0;CNN_Hyperparameters_Optimization
0,8561872839927673;0,143812745810;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1013.jpg;0;CNN_Hyperparameters_Optimization
0,2512631118297577;0,748736917973;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1014.jpg;0;CNN_Hyperparameters_Optimization
0,8962265849113464;0,103773482144;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1015.jpg;0;CNN_Hyperparameters_Optimization
0,7919889688491821;0,208011016250;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1016.jpg;0;CNN_Hyperparameters_Optimization
