files;actual_class;predicted;cutoff;predicted_class
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1.jpg;0;5,001629e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat10.jpg;0;7,895457e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat100.jpg;0;4,126254e-04;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1000.jpg;0;3,452293e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1001.jpg;0;8,696897e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1002.jpg;0;2,553889e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1003.jpg;0;5,031396e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1004.jpg;0;4,029078e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1005.jpg;0;2,457650e-05;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1006.jpg;0;2,278340e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1007.jpg;0;5,383768e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1008.jpg;0;1,176174e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1009.jpg;0;4,940413e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat101.jpg;0;5,358255e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1010.jpg;0;1,673430e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1011.jpg;0;6,790483e-04;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1012.jpg;0;4,643159e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1013.jpg;0;5,120374e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1014.jpg;0;9,219229e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1015.jpg;0;1,400671e-04;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1016.jpg;0;1,866377e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1017.jpg;0;7,239418e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1018.jpg;0;2,309614e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1019.jpg;0;3,864119e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat102.jpg;0;2,911237e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1020.jpg;0;1,833078e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1021.jpg;0;7,675369e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1022.jpg;0;1,658433e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1023.jpg;0;5,688239e-04;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1024.jpg;0;3,067151e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1025.jpg;0;2,423856e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1026.jpg;0;4,359405e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1027.jpg;0;3,076206e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1028.jpg;0;6,556292e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1029.jpg;0;2,157642e-04;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat103.jpg;0;3,431290e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1030.jpg;0;1,136543e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1031.jpg;0;7,886617e-03;0,5;0
