V1;V2;filepath;actual_class;model
9,499837e-01;5,001629e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1.jpg;0;CNN_Hyperparameters_Optimization
9,210454e-01;7,895457e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat10.jpg;0;CNN_Hyperparameters_Optimization
9,995874e-01;4,126254e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat100.jpg;0;CNN_Hyperparameters_Optimization
6,547707e-01;3,452293e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1000.jpg;0;CNN_Hyperparameters_Optimization
9,130310e-01;8,696897e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1001.jpg;0;CNN_Hyperparameters_Optimization
9,744611e-01;2,553889e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1002.jpg;0;CNN_Hyperparameters_Optimization
9,496861e-01;5,031396e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1003.jpg;0;CNN_Hyperparameters_Optimization
5,970922e-01;4,029078e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1004.jpg;0;CNN_Hyperparameters_Optimization
9,999754e-01;2,457650e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1005.jpg;0;CNN_Hyperparameters_Optimization
7,721660e-01;2,278340e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1006.jpg;0;CNN_Hyperparameters_Optimization
9,946162e-01;5,383768e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1007.jpg;0;CNN_Hyperparameters_Optimization
9,988238e-01;1,176174e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1008.jpg;0;CNN_Hyperparameters_Optimization
9,505959e-01;4,940413e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1009.jpg;0;CNN_Hyperparameters_Optimization
9,946418e-01;5,358255e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat101.jpg;0;CNN_Hyperparameters_Optimization
9,832656e-01;1,673430e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1010.jpg;0;CNN_Hyperparameters_Optimization
