files;actual_class;prediction;cutoff;predicted_class
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat10.jpg;0;0,51369917;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1006.jpg;0;0,73280531;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1014.jpg;0;0,56985044;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1026.jpg;0;0,86088210;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1042.jpg;0;0,88731492;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat108.jpg;0;0,55155486;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1112.jpg;0;0,88059980;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1127.jpg;0;0,53366846;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1137.jpg;0;0,91645300;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1139.jpg;0;0,90616995;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1149.jpg;0;0,95997632;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat115.jpg;0;0,80511200;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1163.jpg;0;0,63013142;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1166.jpg;0;0,94579101;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1185.jpg;0;0,90997863;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1198.jpg;0;0,80506736;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1213.jpg;0;0,55830646;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1231.jpg;0;0,92064059;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1252.jpg;0;0,75595206;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1260.jpg;0;0,81643915;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1267.jpg;0;0,55066979;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1268.jpg;0;0,51804841;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1283.jpg;0;0,71483672;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1296.jpg;0;0,60309511;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat132.jpg;0;0,81418198;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1321.jpg;0;0,86610413;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1325.jpg;0;0,55154872;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1326.jpg;0;0,84424776;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1329.jpg;0;0,51581591;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1338.jpg;0;0,57091916;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat134.jpg;0;0,84655958;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1340.jpg;0;0,95091105;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1345.jpg;0;0,92150629;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1348.jpg;0;0,73899508;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1355.jpg;0;0,50602108;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1361.jpg;0;0,61054868;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1363.jpg;0;0,57312077;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1369.jpg;0;0,88641107;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1391.jpg;0;0,51877534;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1397.jpg;0;0,68338102;0,5;1
