V1;V2;filepath;actual_class;model
9,941807e-01;5,819231e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1.jpg;0;Xception
5,042984e-01;4,957016e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat10.jpg;0;Xception
9,999424e-01;5,763379e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat100.jpg;0;Xception
9,982206e-01;1,779357e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1000.jpg;0;Xception
9,979486e-01;2,051465e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1001.jpg;0;Xception
9,770824e-01;2,291757e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1002.jpg;0;Xception
9,956347e-01;4,365218e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1003.jpg;0;Xception
9,999394e-01;6,049647e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1004.jpg;0;Xception
9,996457e-01;3,542439e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1005.jpg;0;Xception
7,654421e-01;2,345579e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1006.jpg;0;Xception
9,999996e-01;3,682889e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1007.jpg;0;Xception
9,987296e-01;1,270312e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1008.jpg;0;Xception
9,993525e-01;6,475016e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1009.jpg;0;Xception
9,439876e-01;5,601239e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat101.jpg;0;Xception
9,999156e-01;8,445110e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1010.jpg;0;Xception
9,996295e-01;3,704296e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1011.jpg;0;Xception
9,517153e-01;4,828473e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1012.jpg;0;Xception
8,643029e-01;1,356971e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1013.jpg;0;Xception
7,375585e-01;2,624415e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1014.jpg;0;Xception
9,972321e-01;2,767890e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1015.jpg;0;Xception
9,990277e-01;9,722683e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1016.jpg;0;Xception
9,811400e-01;1,885993e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1017.jpg;0;Xception
9,705178e-01;2,948230e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1018.jpg;0;Xception
9,872746e-01;1,272534e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1019.jpg;0;Xception
9,996856e-01;3,143576e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat102.jpg;0;Xception
9,871279e-01;1,287207e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1020.jpg;0;Xception
9,998074e-01;1,925976e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1021.jpg;0;Xception
9,983373e-01;1,662717e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1022.jpg;0;Xception
9,991020e-01;8,980236e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1023.jpg;0;Xception
8,713273e-01;1,286727e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1024.jpg;0;Xception
9,999932e-01;6,793820e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1025.jpg;0;Xception
