files;actual_class;prediction;cutoff;predicted_class
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1037.jpg;0;0,542125463;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1042.jpg;0;0,999621630;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1100.jpg;0;0,725756288;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1140.jpg;0;0,864396095;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1149.jpg;0;0,569770813;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1166.jpg;0;0,974613786;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1190.jpg;0;0,511614323;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1230.jpg;0;0,501222253;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1234.jpg;0;0,956701577;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1240.jpg;0;0,603383183;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1295.jpg;0;0,644254744;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1312.jpg;0;0,527748406;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1313.jpg;0;0,576236486;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1340.jpg;0;0,741710842;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1345.jpg;0;0,689193845;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1348.jpg;0;0,578817606;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1377.jpg;0;0,839449227;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1412.jpg;0;0,747103930;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1451.jpg;0;0,550395906;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1469.jpg;0;0,979089200;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1480.jpg;0;0,853714466;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1498.jpg;0;0,586731136;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat152.jpg;0;0,531318247;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1553.jpg;0;0,942724526;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1656.jpg;0;0,980410159;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1661.jpg;0;0,743132770;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1747.jpg;0;0,568587482;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1796.jpg;0;0,608493805;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1839.jpg;0;0,967445731;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1859.jpg;0;0,896696270;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat187.jpg;0;0,511802673;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1890.jpg;0;0,933165371;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1908.jpg;0;0,583937287;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1967.jpg;0;0,875226796;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1968.jpg;0;0,709593236;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1984.jpg;0;0,643596590;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat199.jpg;0;0,736555994;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2021.jpg;0;0,664819121;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat203.jpg;0;0,612781525;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2063.jpg;0;0,975222230;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2077.jpg;0;0,566954970;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2087.jpg;0;0,664452374;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat209.jpg;0;0,523379862;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2098.jpg;0;0,981706560;0,5;1
