V1;V2;filepath;actual_class;model
9,864572e-01;1,354282e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1.jpg;0;Xception
9,956639e-01;4,336115e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat10.jpg;0;Xception
1,000000e+00;3,036056e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat100.jpg;0;Xception
9,999998e-01;2,877923e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1000.jpg;0;Xception
4,440985e-01;5,559015e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1001.jpg;0;Xception
9,999728e-01;2,718756e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1002.jpg;0;Xception
9,584771e-01;4,152283e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1003.jpg;0;Xception
9,999948e-01;5,263712e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1004.jpg;0;Xception
9,999905e-01;9,587230e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1005.jpg;0;Xception
7,285790e-01;2,714210e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1006.jpg;0;Xception
1,000000e+00;5,837261e-14;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1007.jpg;0;Xception
9,999965e-01;3,507793e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1008.jpg;0;Xception
9,514765e-01;4,852352e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1009.jpg;0;Xception
9,999926e-01;7,394082e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat101.jpg;0;Xception
9,999316e-01;6,838542e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1010.jpg;0;Xception
1,000000e+00;3,137988e-10;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1011.jpg;0;Xception
9,997763e-01;2,236800e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1012.jpg;0;Xception
9,999980e-01;2,073728e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1013.jpg;0;Xception
8,236924e-01;1,763076e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1014.jpg;0;Xception
9,939606e-01;6,039428e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1015.jpg;0;Xception
9,999990e-01;9,120041e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1016.jpg;0;Xception
9,999999e-01;6,679784e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1017.jpg;0;Xception
9,999069e-01;9,311608e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1018.jpg;0;Xception
9,996316e-01;3,683135e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1019.jpg;0;Xception
9,999903e-01;9,615633e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat102.jpg;0;Xception
9,999951e-01;4,844617e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1020.jpg;0;Xception
9,999933e-01;6,663955e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1021.jpg;0;Xception
9,999912e-01;8,780502e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1022.jpg;0;Xception
9,999981e-01;1,931206e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1023.jpg;0;Xception
9,998442e-01;1,558010e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1024.jpg;0;Xception
9,999996e-01;3,770126e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1025.jpg;0;Xception
9,586498e-01;4,135021e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1026.jpg;0;Xception
9,915178e-01;8,482130e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1027.jpg;0;Xception
9,379313e-01;6,206872e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1028.jpg;0;Xception
9,999999e-01;1,659249e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1029.jpg;0;Xception
9,999942e-01;5,812304e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat103.jpg;0;Xception
9,999959e-01;4,015960e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1030.jpg;0;Xception
9,999863e-01;1,373103e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1031.jpg;0;Xception
9,999998e-01;2,891204e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1032.jpg;0;Xception
9,999998e-01;2,458877e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1033.jpg;0;Xception
1,000000e+00;2,384096e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1034.jpg;0;Xception
9,999410e-01;5,903067e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1035.jpg;0;Xception
8,873735e-01;1,126264e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1036.jpg;0;Xception
6,135696e-02;9,386430e-01;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1037.jpg;0;Xception
1,000000e+00;6,780289e-09;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1038.jpg;0;Xception
9,999999e-01;1,081307e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1039.jpg;0;Xception
9,999998e-01;2,695523e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat104.jpg;0;Xception
1,000000e+00;5,044484e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1040.jpg;0;Xception
1,000000e+00;4,915566e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1041.jpg;0;Xception
9,968230e-01;3,177056e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1042.jpg;0;Xception
9,996033e-01;3,967005e-04;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1043.jpg;0;Xception
9,999999e-01;1,504509e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1044.jpg;0;Xception
9,999985e-01;1,496805e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1045.jpg;0;Xception
9,881025e-01;1,189754e-02;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1046.jpg;0;Xception
1,000000e+00;1,597092e-09;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1047.jpg;0;Xception
9,987459e-01;1,254083e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1048.jpg;0;Xception
9,999989e-01;1,088973e-06;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1049.jpg;0;Xception
9,999877e-01;1,233547e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat105.jpg;0;Xception
9,999892e-01;1,089070e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1050.jpg;0;Xception
9,978580e-01;2,141991e-03;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1051.jpg;0;Xception
9,999481e-01;5,182895e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1052.jpg;0;Xception
9,999998e-01;2,511919e-07;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1053.jpg;0;Xception
1,000000e+00;4,008129e-08;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1054.jpg;0;Xception
9,999796e-01;2,033724e-05;D:\GitHub\Datasets\Cats_And_Dogs\train\cats\cat1055.jpg;0;Xception
