files;actual_class;predicted;cutoff;predicted_class
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1027.jpg;0;7,244034e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1046.jpg;0;1,000000e+00;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1056.jpg;0;9,989220e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1126.jpg;0;9,568974e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1138.jpg;0;9,009666e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1142.jpg;0;9,998662e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1148.jpg;0;9,362712e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1198.jpg;0;9,998930e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1205.jpg;0;9,784009e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1234.jpg;0;9,282328e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1348.jpg;0;9,999999e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat144.jpg;0;1,000000e+00;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1480.jpg;0;9,303689e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1515.jpg;0;9,979581e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1631.jpg;0;5,803957e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1650.jpg;0;9,273974e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1656.jpg;0;9,032635e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1684.jpg;0;7,856378e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1694.jpg;0;9,631022e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1714.jpg;0;9,997957e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1770.jpg;0;9,999980e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1892.jpg;0;7,061277e-01;0,5;1
