files;actual_class;prediction;cutoff;predicted_class
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat100.jpg;0;4,855339e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1000.jpg;0;3,621532e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1004.jpg;0;3,157719e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1005.jpg;0;3,642434e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1007.jpg;0;1,362307e-07;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1008.jpg;0;5,433844e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1009.jpg;0;2,397103e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat101.jpg;0;3,515508e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1011.jpg;0;3,126883e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1013.jpg;0;7,112832e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1015.jpg;0;3,735568e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1019.jpg;0;9,775089e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat102.jpg;0;7,401939e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1021.jpg;0;5,169364e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1022.jpg;0;1,201865e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1023.jpg;0;6,118972e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1025.jpg;0;2,401173e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1027.jpg;0;4,551051e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1029.jpg;0;4,471153e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1030.jpg;0;4,353413e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1031.jpg;0;4,519415e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1032.jpg;0;6,828804e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1033.jpg;0;3,315896e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1034.jpg;0;5,841904e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1035.jpg;0;1,822092e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1039.jpg;0;8,976538e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1040.jpg;0;4,375979e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1041.jpg;0;6,396316e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1043.jpg;0;2,024119e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1044.jpg;0;1,622750e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1045.jpg;0;1,502477e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1046.jpg;0;2,403966e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1047.jpg;0;1,005621e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1048.jpg;0;4,549002e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1049.jpg;0;3,151895e-04;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat105.jpg;0;2,025544e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1050.jpg;0;4,635002e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1051.jpg;0;3,247148e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1053.jpg;0;3,883381e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1054.jpg;0;3,435864e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1055.jpg;0;1,888686e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1058.jpg;0;2,311378e-03;0,5;0
