files;actual_class;predicted;cutoff;predicted_class
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1042.jpg;0;0,520404458;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1137.jpg;0;0,898235321;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1142.jpg;0;0,661767066;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1166.jpg;0;0,596359432;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1248.jpg;0;0,530923724;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1267.jpg;0;0,791176200;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1286.jpg;0;0,775594771;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1291.jpg;0;0,573706746;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1333.jpg;0;0,902494788;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1348.jpg;0;0,542303264;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1377.jpg;0;0,624698579;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1470.jpg;0;0,572531343;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1515.jpg;0;0,515956044;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1543.jpg;0;0,624129176;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1557.jpg;0;0,533552408;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1639.jpg;0;0,551018178;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1661.jpg;0;0,707191944;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1694.jpg;0;0,737590015;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1720.jpg;0;0,710382640;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1769.jpg;0;0,959563315;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat189.jpg;0;0,577450812;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1890.jpg;0;0,615462065;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1954.jpg;0;0,508833945;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1982.jpg;0;0,501851618;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2043.jpg;0;0,524634659;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2051.jpg;0;0,736781716;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2098.jpg;0;0,852419555;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2128.jpg;0;0,734996021;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat215.jpg;0;0,556248784;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2159.jpg;0;0,523015678;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2185.jpg;0;0,614824772;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2216.jpg;0;0,507640660;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2232.jpg;0;0,629406333;0,5;1
