files;actual_class;prediction;cutoff;predicted_class
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1.jpg;0;6,372252e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat10.jpg;0;9,947876e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat100.jpg;0;4,855339e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1000.jpg;0;3,621532e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1001.jpg;0;9,992932e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1002.jpg;0;6,752897e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1003.jpg;0;9,545656e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1004.jpg;0;3,157719e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1005.jpg;0;3,642434e-03;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1006.jpg;0;8,428813e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1007.jpg;0;1,362307e-07;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1008.jpg;0;5,433844e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1009.jpg;0;2,397103e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat101.jpg;0;3,515508e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1010.jpg;0;7,317829e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1011.jpg;0;3,126883e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1012.jpg;0;9,760988e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1013.jpg;0;7,112832e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1014.jpg;0;6,655639e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1015.jpg;0;3,735568e-01;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1016.jpg;0;6,377442e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1017.jpg;0;5,545105e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1018.jpg;0;8,607700e-01;0,5;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1019.jpg;0;9,775089e-02;0,5;0
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat102.jpg;0;7,401939e-02;0,5;0
