files;actual_class;predicted;cutoff;predicted_class
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1056.jpg;0;0,5573251;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1326.jpg;0;0,4799151;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat134.jpg;0;0,6053531;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1348.jpg;0;0,5118340;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1453.jpg;0;0,5011965;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1557.jpg;0;0,4872602;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat1908.jpg;0;0,4745183;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2035.jpg;0;0,4746513;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2044.jpg;0;0,5156264;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2051.jpg;0;0,7229310;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2098.jpg;0;0,6165550;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat215.jpg;0;0,5346492;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2159.jpg;0;0,5793562;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2307.jpg;0;0,5139011;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2320.jpg;0;0,5059587;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2333.jpg;0;0,5754514;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2393.jpg;0;0,5709586;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2395.jpg;0;0,5196922;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2407.jpg;0;0,7503887;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat242.jpg;0;0,5032622;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2638.jpg;0;0,5190741;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2669.jpg;0;0,5106258;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat275.jpg;0;0,4962232;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2763.jpg;0;0,5053199;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat2907.jpg;0;0,6674810;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat3123.jpg;0;0,5867791;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat3196.jpg;0;0,5053611;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat3329.jpg;0;0,4886786;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat3503.jpg;0;0,5172514;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat3609.jpg;0;0,6409763;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat3666.jpg;0;0,4993272;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat3772.jpg;0;0,4948727;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat3870.jpg;0;0,5344963;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat4146.jpg;0;0,6401430;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat4178.jpg;0;0,4775181;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat4288.jpg;0;0,6683539;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat4309.jpg;0;0,5273694;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat4339.jpg;0;0,5285037;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat4348.jpg;0;0,5578239;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat4350.jpg;0;0,4821927;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat486.jpg;0;0,5817728;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat50.jpg;0;0,5623100;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat634.jpg;0;0,4991157;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat672.jpg;0;0,5048633;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/cats/cat941.jpg;0;0,5631657;0,4732658;1
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1049.jpg;1;0,4472054;0,4732658;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1223.jpg;1;0,3713336;0,4732658;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1226.jpg;1;0,4409360;0,4732658;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1369.jpg;1;0,4691689;0,4732658;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1395.jpg;1;0,3564244;0,4732658;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1422.jpg;1;0,4679351;0,4732658;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1433.jpg;1;0,2967479;0,4732658;0
D:/GitHub/Datasets/Cats_And_Dogs/train/dogs/dog1545.jpg;1;0,4633266;0,4732658;0
